id,questionId,partyName,incCode,eduCode,x,y
10016870,SCIMPACT,Democrat,7,2,719.3652063552353,352.646994682534
10017240,CHNG_B,Independent,1,1,287.14185076745576,5.963124933762046
10017240,CHNG_A,Independent,1,1,651.32471763063,173.04841809712866
10017240,SCIMPACT,Independent,1,1,1200.2854621314418,273.5273302633681
10017600,CHNG_B,Other,1,1,123.42152530427444,70.12425575530276
10017600,CHNG_A,Other,1,1,140.3690229550112,197.11041977395942
10017600,SCIMPACT,Other,1,1,462.4904922056512,344.2091077200212
10017910,CHNG_B,Democrat,3,2,133.5545598351151,120.6436974789916
10017910,CHNG_A,Democrat,3,2,645.1715009866095,239.46551225330902
10017910,SCIMPACT,Democrat,3,2,1192.3643665567472,325.2946513104969
10018290,CHNG_B,Republican,4,4,168.30961647406477,28.398949070757098
10018290,CHNG_A,Republican,4,4,467.9456689405852,189.337423779361
10018290,SCIMPACT,Republican,4,4,545.8131194861709,271.83375426203855
10018580,CHNG_B,Other,1,3,103.5335531360194,81.35889593043845
10018580,CHNG_A,Other,1,3,136.2708972319534,198.01892666157954
10018580,SCIMPACT,Other,1,3,560.7304155897812,334.3581872782997
10018730,CHNG_B,Republican,8,4,43.160323349785635,23.7375684353486
10018730,CHNG_A,Republican,8,4,993.2485885269588,127.6782466768813
10018730,SCIMPACT,Republican,8,4,464.87066405823344,332.2966654421273
10019260,CHNG_B,Republican,8,3,943.2894545786689,62.469114040226614
10019260,CHNG_A,Republican,8,3,583.5752509448223,141.0352640403739
10019260,SCIMPACT,Republican,8,3,970.323513130221,293.34023466902715
10019520,CHNG_B,Republican,7,3,60.77254934351632,48.88412315563597
10019520,CHNG_A,Republican,7,3,510.11102905685,218.96580408999677
10019520,SCIMPACT,Republican,7,3,148.89284802482592,281.14483473123516
10019810,CHNG_B,Republican,2,1,6.9372308680158925,77.70251933157556
10019810,CHNG_A,Republican,2,1,622.5311385434179,176.36959371695968
10019810,SCIMPACT,Republican,2,1,1036.7544110004033,329.41131126992093
10020330,CHNG_B,Republican,6,3,608.3783310009308,19.841264611665984
10020330,CHNG_A,Republican,6,3,641.9415993906002,211.4685888001849
10020330,SCIMPACT,Republican,6,3,911.9460566700732,328.79365036111653
10020720,CHNG_B,Other,4,3,101.5065641361935,104.51348683294242
10020720,CHNG_A,Other,4,3,1010.2279238765668,230.1384045010091
10020720,SCIMPACT,Other,4,3,567.5285150871244,342.0278001108897
10021210,CHNG_B,Republican,1,1,551.7440200699775,55.971065533116295
10021210,CHNG_A,Republican,1,1,453.6840612750026,196.47865296488288
10021210,SCIMPACT,Republican,1,1,147.91242781402292,299.11594759212426
10021320,CHNG_B,Independent,1,1,245.2825151427926,44.6922192141016
10021320,CHNG_A,Independent,1,1,1123.5482037726204,130.8179768442702
10021320,SCIMPACT,Independent,1,1,651.8091989897471,298.29057048312757
10021620,CHNG_B,Republican,7,2,150.60441178258012,7.43849125283631
10021620,CHNG_A,Republican,7,2,591.2457130500059,162.86342618453384
10021620,SCIMPACT,Republican,7,2,1057.1305864728643,286.312524366567
10021820,CHNG_B,Democrat,6,3,152.80750536419615,100.3291807823036
10021820,CHNG_A,Democrat,6,3,656.1640530308158,209.02985736626388
10021820,SCIMPACT,Democrat,6,3,728.4141763688059,362.0273851691647
10022200,CHNG_B,Democrat,3,4,284.4680982852705,110.35801601640644
10022200,CHNG_A,Democrat,3,4,1198.8265258843385,221.84581528662804
10022200,SCIMPACT,Democrat,3,4,625.1668512178206,326.6132155103445
10022550,CHNG_B,Democrat,8,4,190.12964571286673,108.72875345295276
10022550,CHNG_A,Democrat,8,4,1097.491957328121,238.5520695077006
10022550,SCIMPACT,Democrat,8,4,580.2222881869111,360.16202561160713
10022770,CHNG_B,Democrat,3,3,159.67243525820032,109.04868620113051
10022770,CHNG_A,Democrat,3,3,298.6852500834256,201.63723146166114
10022770,SCIMPACT,Democrat,3,3,756.3543514007887,366.97428008462634
10022970,CHNG_B,Democrat,5,4,331.3796415897741,120.6436974789916
10022970,CHNG_A,Democrat,5,4,646.1301167120087,211.22134333726774
10022970,SCIMPACT,Democrat,5,4,811.7228654243534,304.5888361152476
10023360,CHNG_B,Republican,3,1,1035.6170640802718,8.016896008530557
10023360,CHNG_A,Republican,3,1,632.6559026481417,215.62045536584063
10023360,SCIMPACT,Republican,3,1,1056.457245737971,281.944736661767
10023660,CHNG_B,Democrat,8,2,410.6458246427125,80.28333247898061
10023660,CHNG_A,Democrat,8,2,681.1470473939538,246.0097301828091
10023660,SCIMPACT,Democrat,8,2,571.7878276429459,366.6438830521512
10023830,CHNG_B,Republican,6,2,87.09015928120782,26.909552043733964
10023830,CHNG_A,Republican,6,2,566.4812657055744,204.34533046408188
10023830,SCIMPACT,Republican,6,2,507.9400629754129,252.3563025210084
10024100,CHNG_B,Other,7,4,139.69695338465738,120.53641289428425
10024100,CHNG_A,Other,7,4,111.7694524899012,246.0218487394958
10024100,SCIMPACT,Other,7,4,463.40084747641026,336.50022429448313
10024300,CHNG_B,Republican,4,1,40.29244027243423,42.570059514568506
10024300,CHNG_A,Republican,4,1,628.5959231634384,223.6367497042806
10024300,SCIMPACT,Republican,4,1,551.3475209185675,316.4811384033818
10024420,CHNG_B,Democrat,5,4,234.88499164590738,43.31448115809518
10024420,CHNG_A,Democrat,5,4,244.01096452154704,235.53089463945594
10024420,SCIMPACT,Democrat,5,4,665.8694095772659,325.44479635031706
10024680,CHNG_B,Other,5,3,533.2874327309416,80.15997553666816
10024680,CHNG_A,Other,5,3,89.31719179748856,196.27084877558661
10024680,SCIMPACT,Other,5,3,490.56804149877627,357.71082260013503
10025100,CHNG_B,Independent,4,3,201.20664922291715,13.66807962587352
10025100,CHNG_A,Independent,4,3,655.2122201681748,180.786054848005
10025100,SCIMPACT,Independent,4,3,820.207032147412,254.410942610246
10025300,CHNG_B,Republican,6,2,600.1704814955473,33.83313827125912
10025300,CHNG_A,Republican,6,2,641.356195814317,130.53927460366768
10025300,SCIMPACT,Republican,6,2,1056.7203905221982,261.07315265520185
10025550,CHNG_B,Independent,8,2,1086.5377068661105,32.96785510805426
10025550,CHNG_A,Independent,8,2,1194.139248733951,138.0508808815404
10025550,SCIMPACT,Independent,8,2,595.4457355472489,293.9901131680565
10025900,CHNG_B,Independent,4,2,355.34827048048135,17.11520270646451
10025900,CHNG_A,Independent,4,2,172.33220175125805,160.57171267181408
10025900,SCIMPACT,Independent,4,2,1201.6294313552216,285.3796923486607
10026350,CHNG_B,Republican,3,4,78.24610113465346,82.81540118480376
10026350,CHNG_A,Republican,3,4,462.7909453562163,130.2734653938924
10026350,SCIMPACT,Republican,3,4,460.60612449527974,283.88936618267417
10026610,CHNG_B,Independent,4,3,219.2772445240474,15.16393184089037
10026610,CHNG_A,Independent,4,3,163.3981946919603,158.72695915055394
10026610,SCIMPACT,Independent,4,3,637.9153981010096,282.0170655701249
10026860,CHNG_B,Republican,2,2,916.0107597866967,31.753607807623546
10026860,CHNG_A,Republican,2,2,928.0774521721065,165.86439484424483
10026860,SCIMPACT,Republican,2,2,960.1281228915441,329.2881155821338
10027620,CHNG_B,Independent,8,2,1136.0833040704892,52.94479813656627
10027620,CHNG_A,Independent,8,2,742.2507673565323,191.30154848590308
10027620,SCIMPACT,Independent,8,2,1065.6740660536143,268.80443031532775
10028130,CHNG_B,Independent,5,4,412.5372141372142,17.891988203610122
10028130,CHNG_A,Independent,5,4,649.8668616825422,169.07467447975245
10028130,SCIMPACT,Independent,5,4,1064.5605033710347,284.942078383554
10028510,CHNG_B,Republican,8,3,133.9828789929657,56.70072792504315
10028510,CHNG_A,Republican,8,3,436.88572623406156,142.72221090397886
10028510,SCIMPACT,Republican,8,3,969.7599861697245,297.5613078263188
10028810,CHNG_B,Democrat,8,3,288.09245412444494,120.6436974789916
10028810,CHNG_A,Democrat,8,3,346.9707724491297,185.54094698716182
10028810,SCIMPACT,Democrat,8,3,643.9610543055423,363.5402435026551
10029070,CHNG_B,Republican,3,1,104.197421609135,1.6
10029070,CHNG_A,Republican,3,1,93.45630919347775,159.43441587388074
10029070,SCIMPACT,Republican,3,1,468.01321700135173,252.3563025210084
10029410,CHNG_B,Independent,7,3,357.31898348239844,10.927751304604262
10029410,CHNG_A,Independent,7,3,374.2059777757943,156.25537613288049
10029410,SCIMPACT,Independent,7,3,600.5314164477068,298.2474806618975
10029730,CHNG_B,Republican,5,2,597.0301642668541,37.05375622244149
10029730,CHNG_A,Republican,5,2,611.4547105180312,230.48042023064707
10029730,SCIMPACT,Republican,5,2,1012.0631231114525,284.13052146279676
10030070,CHNG_B,Other,4,3,124.20658548386841,91.01483632302343
10030070,CHNG_A,Other,4,3,578.5176429841799,235.11587599481638
10030070,SCIMPACT,Other,4,3,554.3128141871509,337.1943447449747
10030490,CHNG_B,Independent,3,2,286.0402626988565,24.550046834362025
10030490,CHNG_A,Independent,3,2,1199.583914969703,145.92635118652487
10030490,SCIMPACT,Independent,3,2,615.1688816166619,288.2411411558005
10030870,CHNG_B,Independent,7,3,412.5372141372142,39.33257176149373
10030870,CHNG_A,Independent,7,3,1094.4973778608792,180.87097909617995
10030870,SCIMPACT,Independent,7,3,675.1569774134391,337.4627922417893
10031200,CHNG_B,Independent,7,4,1077.4478903764057,25.254140662351556
10031200,CHNG_A,Independent,7,4,177.07362989318335,138.05874420623599
10031200,SCIMPACT,Independent,7,4,826.6744282744284,277.9859904099178
10031340,CHNG_B,Republican,4,3,954.9557894455893,64.86625782430276
10031340,CHNG_A,Republican,4,3,553.5055504253065,148.44896805123597
10031340,SCIMPACT,Republican,4,3,148.15756903935218,294.6233252609455
10031800,CHNG_B,Democrat,5,4,162.75627111081184,96.56139695837689
10031800,CHNG_A,Democrat,5,4,199.7267360902725,239.13939729114122
10031800,SCIMPACT,Democrat,5,4,623.4213194467646,367.88806745686
10032040,CHNG_B,Republican,8,4,134.02882080025904,4.9080606499640265
10032040,CHNG_A,Republican,8,4,459.65457759804656,207.88959783800803
10032040,SCIMPACT,Republican,8,4,1033.0508691484827,262.77127529456635
10032520,CHNG_B,Republican,4,3,537.0190793643363,48.78857785121322
10032520,CHNG_A,Republican,4,3,151.93226843745978,168.50333372047274
10032520,SCIMPACT,Republican,4,3,529.6586514767796,311.4458234362751
10032820,CHNG_B,Republican,4,4,1044.0180708237713,28.18708619720064
10032820,CHNG_A,Republican,4,4,585.5731011342867,188.67215645836436
10032820,SCIMPACT,Republican,4,4,85.63364556988346,290.55578896436816
10033280,CHNG_B,Independent,1,2,195.20278555352837,1.8677436122371542
10033280,CHNG_A,Independent,1,2,707.825352271488,141.33178257936098
10033280,SCIMPACT,Independent,1,2,707.1536664406574,292.16883871800417
10033620,CHNG_B,Other,4,1,141.99958617055,89.76354955693805
10033620,CHNG_A,Other,4,1,125.20471654157605,246.0218487394958
10033620,SCIMPACT,Other,4,1,572.3061934867231,353.1298763764266
10034340,CHNG_B,Republican,4,2,601.3890892389333,38.163203716156815
10034340,CHNG_A,Republican,4,2,624.6748402609007,187.89641511029046
10034340,SCIMPACT,Republican,4,2,152.41562699060535,288.09717262742953
10034810,CHNG_B,Republican,8,3,62.04591346104888,70.18359944510016
10034810,CHNG_A,Republican,8,3,510.33937340927343,141.1484935876591
10034810,SCIMPACT,Republican,8,3,971.0362383391621,337.6914896304118
10035190,CHNG_B,Republican,4,2,916.0914665563473,27.254874136950068
10035190,CHNG_A,Republican,4,2,646.2028956007011,203.5819481236397
10035190,SCIMPACT,Republican,4,2,911.400858356983,312.20785766519015
10035450,CHNG_B,Republican,1,1,1035.4277938624464,43.46969820587488
10035450,CHNG_A,Republican,1,1,1027.0472926212212,141.64664033163254
10035450,SCIMPACT,Republican,1,1,594.1123310461453,304.54789699477755
10036100,CHNG_B,Democrat,4,3,265.0035621155067,10.661356692218796
10036100,CHNG_A,Democrat,4,3,148.69438795878537,195.03705267654414
10036100,SCIMPACT,Democrat,4,3,586.2648697588791,324.72864271594364
10036610,CHNG_B,Other,4,3,534.1889990400889,87.90180668473826
10036610,CHNG_A,Other,4,3,71.40009481445333,235.5757895154311
10036610,SCIMPACT,Other,4,3,459.8738480162387,347.8026008108014
10037020,CHNG_B,Other,5,3,116.95037720854152,66.16930497543932
10037020,CHNG_A,Other,5,3,69.17713611842449,223.01080029123818
10037020,SCIMPACT,Other,5,3,924.0622547957161,341.80900162969795
10037300,CHNG_B,Independent,5,2,391.63908019208304,15.688088103749005
10037300,CHNG_A,Independent,5,2,766.5766717973162,179.26713041884744
10037300,SCIMPACT,Independent,5,2,1064.9636153245865,264.41645659952763
10037880,CHNG_B,Republican,8,4,513.9042182509631,6.756260759032697
10037880,CHNG_A,Republican,8,4,585.0664031768574,166.40375082918374
10037880,SCIMPACT,Republican,8,4,1040.9376223881657,331.01805976395815
10038150,CHNG_B,Independent,4,3,315.33647849934977,71.32682566838332
10038150,CHNG_A,Independent,4,3,1170.4974392289112,180.4509786432573
10038150,SCIMPACT,Independent,4,3,611.8500447550318,254.8892766235037
10038330,CHNG_B,Independent,8,3,382.956990813521,9.392181549625093
10038330,CHNG_A,Independent,8,3,1191.4612576809243,163.16837795237865
10038330,SCIMPACT,Independent,8,3,731.7521364121909,289.2316169337677
10038870,CHNG_B,Independent,4,1,152.5176744361381,14.01966006574883
10038870,CHNG_A,Independent,4,1,368.5192873737557,142.37258681186142
10038870,SCIMPACT,Independent,4,1,708.0621925925881,260.50075997368174
10039230,CHNG_B,Republican,2,2,1035.5916615174344,14.30980439054952
10039230,CHNG_A,Republican,2,2,647.8369514576168,134.38129473390646
10039230,SCIMPACT,Republican,2,2,958.4906642562316,286.76719570335183
10039660,CHNG_B,Independent,4,4,274.9876683102198,11.03655108465997
10039660,CHNG_A,Independent,4,4,178.1495267509368,165.59324943966328
10039660,SCIMPACT,Independent,4,4,1187.04872309,314.3323499858569
10039780,CHNG_B,Democrat,2,1,159.67510125714008,115.96809038228064
10039780,CHNG_A,Democrat,2,1,1198.2445039911609,214.0224135056117
10039780,SCIMPACT,Democrat,2,1,1182.900137956048,371.4
10039920,CHNG_B,Independent,5,3,169.51309734410276,50.1149835874237
10039920,CHNG_A,Independent,5,3,730.0752438984402,126.97815126050419
10039920,SCIMPACT,Independent,5,3,660.5649307331244,287.322185511158
10040430,CHNG_B,Independent,3,1,1086.6341611364435,40.76674716380374
10040430,CHNG_A,Independent,3,1,1185.8531918053927,175.28443643932442
10040430,SCIMPACT,Independent,3,1,614.8291462218987,271.2925514781304
10040840,CHNG_B,Democrat,8,4,185.04465485464135,75.73679448918051
10040840,CHNG_A,Democrat,8,4,207.22857658853303,198.13582424028965
10040840,SCIMPACT,Democrat,8,4,753.2901736452911,348.2208859012699
10041210,CHNG_B,Democrat,1,1,171.33358364264947,118.31803860936188
10041210,CHNG_A,Democrat,1,1,145.47813900193376,236.11711649900633
10041210,SCIMPACT,Democrat,1,1,638.7647517149848,323.88819759736873
10041920,CHNG_B,Democrat,1,2,1158.8023677092451,84.37946613242634
10041920,CHNG_A,Democrat,1,2,669.9238094767315,202.90401775366158
10041920,SCIMPACT,Democrat,1,2,595.9617952112642,319.899451450637
10042260,CHNG_B,Independent,8,4,400.11695879744707,13.75623986931537
10042260,CHNG_A,Independent,8,4,1200.2263760375934,157.17629621461057
10042260,SCIMPACT,Independent,8,4,611.6450367074556,288.15313904892247
10042620,CHNG_B,Republican,8,3,164.39886556832934,23.312540487040877
10042620,CHNG_A,Republican,8,3,152.43035663565172,152.93850406981676
10042620,SCIMPACT,Republican,8,3,446.7376758673635,294.5011365834999
10043110,CHNG_B,Democrat,8,2,400.8193113191804,120.6436974789916
10043110,CHNG_A,Democrat,8,2,159.56346985724892,246.0218487394958
10043110,SCIMPACT,Democrat,8,2,745.0095568478009,313.8783036655964
10043390,CHNG_B,Other,1,1,136.83740842539382,107.13457334586673
10043390,CHNG_A,Other,1,1,134.92963881879774,202.55604474513845
10043390,SCIMPACT,Other,1,1,522.65251482226,337.984308370004
10043910,CHNG_B,Independent,8,2,343.26391656880463,40.154841956217616
10043910,CHNG_A,Independent,8,2,650.9556055828208,180.44601441353888
10043910,SCIMPACT,Independent,8,2,826.6744282744284,281.61309443831453
10044180,CHNG_B,Republican,7,3,10.282083627613178,23.50382445517913
10044180,CHNG_A,Republican,7,3,1029.219133442205,162.6059524475556
10044180,SCIMPACT,Republican,7,3,888.2271844473503,288.3796450605177
10044450,CHNG_B,Republican,6,3,999.5425243036806,57.19505141072983
10044450,CHNG_A,Republican,6,3,506.3089015800117,183.72408401586213
10044450,SCIMPACT,Republican,6,3,443.52223281878145,314.8221639259402
10044700,CHNG_B,Other,1,2,115.27824466952491,102.84013792052946
10044700,CHNG_A,Other,1,2,1017.3138658502502,220.56434188333955
10044700,SCIMPACT,Other,1,2,465.13929156262105,340.6373097591523
10044930,CHNG_B,Democrat,4,1,141.95996120768396,118.58804693130885
10044930,CHNG_A,Democrat,4,1,216.0681242489355,186.1032856773808
10044930,SCIMPACT,Democrat,4,1,670.4384462848255,291.0013455690944
10045220,CHNG_B,Independent,4,3,305.24216263499477,11.812659395199432
10045220,CHNG_A,Independent,4,3,369.7705380830633,163.51061118268962
10045220,SCIMPACT,Independent,4,3,727.6440337054707,277.90753514716226
10045650,CHNG_B,Independent,8,4,226.4508262761583,9.555367193228367
10045650,CHNG_A,Independent,8,4,363.09187390608577,168.6356033106457
10045650,SCIMPACT,Independent,8,4,1205.916221917166,284.04571832369714
10045930,CHNG_B,Independent,8,4,222.71702237672704,10.209065706907536
10045930,CHNG_A,Independent,8,4,697.4942025634244,186.92648029458613
10045930,SCIMPACT,Independent,8,4,826.6744282744284,252.3563025210084
10046470,CHNG_B,Republican,5,3,167.3928130265687,34.59198498905267
10046470,CHNG_A,Republican,5,3,636.219353810699,218.12647114360058
10046470,SCIMPACT,Republican,5,3,590.0999933305334,317.33456019100134
10046850,CHNG_B,Independent,6,4,178.60228934339452,79.11663375960028
10046850,CHNG_A,Independent,6,4,281.4339910307604,130.39295445178567
10046850,SCIMPACT,Independent,6,4,1098.8931419761464,252.3563025210084
10047110,CHNG_B,Democrat,2,3,353.85914667755355,3.7725324739459993
10047110,CHNG_A,Democrat,2,3,143.28424617433154,200.40405119023004
10047110,SCIMPACT,Democrat,2,3,758.0391900756986,336.2928954808297
